id,name,condition_id,desc,cd,target_relation,show,effect_addition,aeffect_addition,citta_id,hate,script_type,param1,param2,param3,param4,param5,range_positive0,range_negative0,max_target_number0,buffid0_1,buffid0_2,buffid0_3,buffid0_4,buffid0_5,buffid0_6,buffid0_7,range_positive1,range_negative1,max_target_number1,buffid1_1,buffid1_2,buffid1_3,buffid1_4,buffid1_5,buffid1_6,buffid1_7,range_positive2,range_negative2,max_target_number2,buffid2_1,buffid2_2,buffid2_3,buffid2_4,buffid2_5,buffid2_6,buffid2_7,range_positive3,range_negative3,max_target_number3,buffid3_1,buffid3_2,buffid3_3,buffid3_4,buffid3_5,buffid3_6,buffid3_7,range_positive4,range_negative4,max_target_number4,buffid4_1,buffid4_2,buffid4_3,buffid4_4,buffid4_5,buffid4_6,buffid4_7,range_positive5,range_negative5,max_target_number5,buffid5_1,buffid5_2,buffid5_3,buffid5_4,buffid5_5,buffid5_6,buffid5_7,range_positive6,range_negative6,max_target_number6,buffid6_1,buffid6_2,buffid6_3,buffid6_4,buffid6_5,buffid6_6,buffid6_7,range_positive7,range_negative7,max_target_number7,buffid7_1,buffid7_2,buffid7_3,buffid7_4,buffid7_5,buffid7_6,buffid7_7,need_lv,level_up_cost
54,自爆技能,2,,0,2,assetbundle/tx_hjj02_skill01(matinee).matinee,0,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,10,55,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
55,闪电,2,,0,2,assetbundle/tx_sd01_attack01(matinee).matinee,0,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
56,自爆技能-小威力,2,,0,2,assetbundle/tx_hjj02_skill01(matinee).matinee,0,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,54,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
57,精英怪弩手,2,,4,2,assetbundle/tx_jyg01_attack01(matinee).matinee,0,0,-1,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.8,0,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
58,远程精英怪,2,,4,2,assetbundle/tx_jyg02_attack01(matinee).matinee,0,0,-1,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.8,0,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
59,精英怪03,2,,3.2,2,assetbundle/tx_jyg03_attack01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.3,0,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
60,地刺,2,,0,2,assetbundle/tx_hq01_attack01(matinee).matinee,0,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.5,10,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
##主角普通攻击##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,赵云普攻1,2,,0,2,assetbundle/tx_zy01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,101,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
102,赵云普攻2,2,,0,2,assetbundle/tx_zy01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,102,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
103,赵云普攻3,2,,0,2,assetbundle/tx_zy01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,103,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
104,赵云普攻4,2,,0,2,assetbundle/tx_zy01_attack04(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,104,56,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
201,夏侯惇普通攻击1,2,,0,2,assetbundle/tx_zy01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
202,夏侯惇普通攻击2,2,,0,2,assetbundle/tx_zy01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
203,夏侯惇普通攻击3,2,,0,2,assetbundle/tx_zy01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
204,夏侯惇普通攻击4,2,,0,2,assetbundle/tx_zy01_attack04(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
301,孙尚香普通攻击1,2,,0,2,assetbundle/tx_zy01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
302,孙尚香普通攻击2,2,,0,2,assetbundle/tx_zy01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
303,孙尚香普通攻击3,2,,0,2,assetbundle/tx_zy01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
304,孙尚香普通攻击4,2,,0,2,assetbundle/tx_zy01_attack04(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.1,0.3,1,304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
##小兵普通攻击##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,刀兵普攻,2,,5,2,assetbundle/tx_db01_attack01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,0,1,701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
702,枪兵,2,,4,2,assetbundle/tx_hjj02_attack01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.3,0,1,702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
703,弓兵,2,,6,2,assetbundle/tx_gb01_attack01(matinee).matinee,0,0,-1,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,1,703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
704,锤兵,2,,6,2,assetbundle/tx_cb01_attack01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
##副将普通攻击##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,张角普攻1,2,,0,2,assetbundle/tx_zj01_attack01(matinee).matinee,0,0,-1,5,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,1,801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
802,张角普攻2,2,,0,2,assetbundle/tx_zj01_attack02(matinee).matinee,0,0,-1,5,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,1,802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
803,张角普攻3,2,,0,2,assetbundle/tx_zj01_attack03(matinee).matinee,0,0,-1,5,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,1,803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
804,华雄普通攻击1,2,,0,2,assetbundle/tx_hx01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
805,华雄普通攻击2,2,,0,2,assetbundle/tx_hx01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
806,华雄普通攻击3,2,,0,2,assetbundle/tx_hx01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
807,董卓普通攻击1,2,,0,2,assetbundle/tx_dz01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0.3,1,807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
808,董卓普通攻击2,2,,0,2,assetbundle/tx_dz01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0.3,1,808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
809,董卓普通攻击3,2,,0,2,assetbundle/tx_dz01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0.3,1,809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
810,张辽普通攻击1,2,,2,2,assetbundle/tx_zl01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.8,0.3,1,810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
811,张辽普通攻击2,2,,0,2,assetbundle/tx_zl01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.8,0.3,1,811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
812,张辽普通攻击3,2,,0,2,assetbundle/tx_zl01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.8,0.3,1,812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
813,吕布普通攻击1,2,,0,2,assetbundle/tx_lb01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
814,吕布普通攻击2,2,,0,2,assetbundle/tx_lb01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
815,吕布普通攻击3,2,,0,2,assetbundle/tx_lb01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
816,黑衣人普通攻击1,2,,0,2,assetbundle/tx_hyr01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
817,黑衣人普通攻击2,2,,0,2,assetbundle/tx_hyr01_attack02(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
818,黑衣人普通攻击3,2,,0,2,assetbundle/tx_hyr01_attack03(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
819,孙坚普通攻击1,2,,0,2,assetbundle/tx_sj01_attack01(matinee).matinee,0,0,-1,5,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.3,1,819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10000001_1
