note,id,name,desc,target,break_rate,break_move,player_show,hero_show,npc_show,boss_show,logicobject_show,show,,is_loop,loop_time,is_spasmodic,deltatime,buff_type,mutex_id,mutex_lv,script_type,param1,param2,param3,param4,param5,param6,param7,param8,param9
,801,张角普攻1,,2,0,TRUE,assetbundle/tx_zj01_attack01_hit01(matinee).matinee,assetbundle/tx_zj01_attack01_hit01(matinee).matinee,assetbundle/tx_zj01_attack01_hit01(matinee).matinee,assetbundle/tx_zj01_attack01_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/tx_zj01_attack01_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,802,张角普攻2,,2,0,TRUE,assetbundle/tx_zj01_attack02_hit01(matinee).matinee,assetbundle/tx_zj01_attack02_hit01(matinee).matinee,assetbundle/tx_zj01_attack02_hit01(matinee).matinee,assetbundle/tx_zj01_attack02_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/tx_zj01_attack02_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,803,张角普攻3,,2,0,TRUE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,804,华雄普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,805,华雄普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,806,华雄普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,807,董卓普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,808,董卓普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,809,董卓普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,810,张辽普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,811,张辽普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,812,张辽普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,813,吕布普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_hit03(matinee).matinee,assetbundle/pb_Monster_hit03(matinee).matinee,assetbundle/pb_Monster_hit03(matinee).matinee,assetbundle/pb_Monster_hit03(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit03(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,814,吕布普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit03a(matinee).matinee,assetbundle/pb_Monster_hit03a(matinee).matinee,assetbundle/pb_Monster_hit03a(matinee).matinee,assetbundle/pb_Monster_hit03a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit03a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,815,吕布普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit03b(matinee).matinee,assetbundle/pb_Monster_hit03b(matinee).matinee,assetbundle/pb_Monster_hit03b(matinee).matinee,assetbundle/pb_Monster_hit03b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit03b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,816,黑衣人普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,817,黑衣人普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,818,黑衣人普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,819,孙坚普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,820,孙坚普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,821,孙坚普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,822,蔡文姬普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,823,蔡文姬普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,824,蔡文姬普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,825,张飞普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,826,张飞普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,827,张飞普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,828,刘备普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,829,刘备普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,830,刘备普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,831,曹操普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,832,曹操普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,833,曹操普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,834,贾诩普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,835,贾诩普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,836,贾诩普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,837,汉献帝普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,838,汉献帝普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,839,汉献帝普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,840,袁术普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,841,袁术普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,842,袁术普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,843,典韦普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,844,典韦普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,845,典韦普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,846,徐晃普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,847,徐晃普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,848,徐晃普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit01b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,849,曹仁普通攻击1,,2,3,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,850,曹仁普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit02a(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,851,曹仁普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_hit02b(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,852,徐晃普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,853,徐晃普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,854,徐晃普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,855,孙策普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,856,孙策普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,857,孙策普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
,858,太史慈普通攻击1,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,859,太史慈普通攻击2,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,102,0,,,,,,,
,860,太史慈普通攻击3,,2,0,TRUE,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,assetbundle/pb_logic_hit01(matinee).matinee,assetbundle/pb_Monster_spr_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,105,0,,,,,,,
